,label,content
484,Negative,"Aplikasi nya eror terus,padahal mau buat akun,tolong lah perbaiki aplikasi nya,percuma Download kalau ga bisa di pakai"
485,Negative,"Aplikasi apaan ini? Registerasi udah, dapat e-mail aktivasi udah, tapi gak bisa login. Gimana coba. OTW UNINSTAL DONG😛😛😛"
486,Positive,Aneh saya blm daftar bilang nya sudah terdaftar .daftar gak masuk2 cape2 gimana ini pak /Bu tolong perbaiki sistem nya terimakasih
487,Negative,"Apk gajelas dari dulu mau daftar error mulu aneh, ini sih namanya bukan membantu rakyat kecil tapi yang ada nyusahin!!"
488,Negative,"Dimana mana kalau udah daftar ya langsung masuk, lah ini kita udah daftar masa suruh login ulang lagi saya masukin user name nya gak bisa bisa masuk"
489,Negative,Tidak bisa bikin akun. Setiap mau masukin data pasti di bilangnya error. Sudah berhari-hari seperti itu.
490,Negative,Aplikasinya dikit kesal udh diisi semua data malah nyuruh hubugin admin...belom melakukan aktivasi.. Malah admin nya saya gk tau lagi🤦‍♀🤦‍♀
491,Negative,"Aplikasinya uwow banget, dulu susah login, sekarang udah bisa login, tapi gak bisa buat usulan. Gimana ini??"
492,Negative,Baru buat akun mau daftar aja tidak bisa eror suruh menghubungi admin terus bagaimana bisa masuk kedalam aplikasinya daftar aja gabisa selama ini
493,Negative,"Selalu muncul notif error, tolong diperbaiki, aplikasi sekelas kementerian masa seperti ini"
494,Negative,Aplikasi dibuat dengan tujuan mempermudah tapi hasilnya tidak berguna Jangankan Usul data Login saja Gagal jadi buat apa aplikasi ini dibuat Mempersulit bukan mempermudah
495,Positive,"Saya senang sekali aplikasi ini,,, Ijin apakah bisa merubah akun kita menjadi akun yg benar, karna kemarin saya sudah salah mengklik warna merah untuk TDK suami saya menjadikan bukan keluarga 😭 dan salah klik lagi warna merah untuk TDK menerima manfaat 😭 apakah ada solusinya supaya itu pulih itu semua menjadi benar??"
496,Negative,Saya sudah terdaftar. Tapi pas log in user name tdk di temukan terus. Padahal semua data sudah benar.
497,Negative,"Percuma download tidak bisa login error' terus dan tidak ada penjelasannya kenapa ,percuma ngasih aplikasi tidak bisa di gunakan"
498,Negative,Kenapa error tidak bisa log in? Tulisannya Error Json Prase. Sudah complain lewat email tidak ada tanggapan.
499,Negative,Ga ada gunanya ini aplikasi gak bisa daftar akun trus login gagal mulu lebay klo mau ngasih bantuan kami yg sdh kena PHK dan tdk bekerja tolong dibantu untuk kebutuhan hidup.
500,Negative,Knp Gak bisa masuk.. padhl sudh di aktivasi akun nya.. harus menunggu berjamjam loding.. tapi ujung²nya keluar habis waktu. Aplikasi ini seprtinya tidk ada yg merespon dan sekarang waktu masuk gc bs.. yg keluar cuma blm di aktifkn akun nya.. pdhl udh dpt email bhwa aku sy sdh di aktifkn.. m0hon bantuan dan respon
501,Negative,"Pemegang Aplikasi gak stabil,mau masuk slalu tidak di temukan id n password,padah dapat email sukses.."
502,Negative,Aplikasi ini susah dibuka seperti ga ada jaringan di hp saya tp aplikasi lainnya bisa di buka aneh bgd
503,Negative,"Tolong dong aplikasinya diperbaiki lagi.mau login gk bisa trus,mau ganti password loadingnya lama buangetttttttttt....."
504,Negative,Tidak dapat digunakan dg baik..kita dftar dr awal dirilis sampai sekarang data ga pernah di cek...percuma....
505,Positive,"Prodak pemerintah selalu bermasalah,biar keliatan serba digital tapi percuma semua ecek2 ,ini valid semua basis security pemerintahan sangat lemah, negeri konoha memang beda"
506,Negative,"GPS sdh aktif kenapa pertanyaannya selalu ""aktifkan GPS ya & tidak"" jd ga bisa masuk apk, apk dilevel pemerintahan kok begini ya parah"
507,Negative,Sudah daftar dan sudah nerima verifikasi dari email. Mau login ke aplikasi mala ngk bisa
508,Negative,"Udah di update perbaikanjatanya, tapi masih sama aja tidak bisa login. Perbaikan apa nya coba"
509,Positive,"Aplikasi ini sangat membantu untuk masyarakat yang ingin mengajukan bansos dari pemerintah,dan saya pun sudah mengusulkan beberapa saudara saya untuk pengajuan bansos meskipun belum ada yang di respon,hanya saja sekarang saya tidak bisa megusulkan lagi orang orang katanya aplikasi error,itu kenapa ya?"
510,Negative,Aplikasi ni kenapa ya kok dk bisa-bisa padahal udah diulang-ulang masih bae error.
511,Negative,"Aplikasi apaan sih ini, eror terus, udah capek2 isi data berharap orang tua saya dapat bantuan lansia lah ternyata aplikasi gk bisa di gunakan sama sekali ya Allah bikin dosa orang aja ni aplikasi"
512,Negative,"Mau daftar aja susah.. Pas mau upload KTP,Aplikasi keluar keluar terus.."
513,Negative,"Hr ini ada email notif aktifasi akun saya sdh diterima.tp tdk bisa login,username dan password salah mulu.saat registrasi semua sdh saya catat dikertas dan saya simpan.ini yg salah saya atau aplikasinya?dasar php"
514,Negative,"Bahaya nih, minta data lengkap dan detail. Harusnya kita masukkan NIK kan udh bisa online antara Kemensos dengan Dispenduk. Ngapain koq kita disuruh ngisi data yang sudah ada di Dispenduk. Saya ga jadi daftar dah..."
515,Negative,Kirain saya aja yg suka error json parse... Udah dapat email aktifasi disuruh login eh muncul error json parse... Sampe kirain salah password coba reset password juga masih error json parse... Kecewa sih kalo begini jadinya...
516,Negative,Sebenarnya pihak Kemensos bisa niat bantu gk sih kenapa setiap saya mau masuk error Jason parse kenapa selalu ada aku heran dan binggung mohon di bantu lebih cepat saya butuh jika berkenan dan di izinkan kendala nya apa gk pernah di perbarui sama pihak Kemensos percuma saya download hasil mengecewakan mohon respons yg paling cepat agar tidak merugikan semua umat aku butuh info nya dari Kemensos percuma canggih teknologi nya mempersulit orang yg memakanya 😡😡😡😡😡😡😡😡😡😡🇲🇨🇲🇨🇲🇨🇲🇨🙏😯
517,Negative,"Parahhh gajelasss , udah 2kalu daftar , berhasil tapi pas mau login malah gabisa username belum terdaftar harus diaktivasi , gajelasssssss kesel gw"
518,Negative,Tidak bisa login ..alasan nya Tidak terdaftar ..curiga app pinjol ini karena udh lengkap tapi gagal terus login
519,Negative,"Tidak bisa login, setiap kali update sllu gagal untuk login. Mohon tlong dbntu,."
520,Positive,Tolong ya di ACC Atas Nama HArnita Susah sekali Login nya.sudah di daftar tapi tak bisa LOgin.mohon kebijakan nya.🙏
521,Negative,"Kacau apk eror terus, tadi daftar di bilang akun sudah terdaftar tetapi setelah mau login di bilang username tidak di temukan parah"
522,Negative,"Tidak bisa masuk aplikasi nya, pdahal sudah di aktifasi Tolong dong ini saya udh update aplikasi nya jg kok msih sama ya.. Ket ""eror json parse"" trus"
523,Negative,"Aplikasi ini yg buat asamlambungku JD naik,setiapmau login slalu error yg jls KLW menurut saya ni aplikasi kurang bagus,buat cecewa"
524,Negative,"Gagal terus, eror trus, tidak bisa daftar Padahal saya udah coba beberapa email, tetap eror, ada tulisan json parse"
525,Negative,"Sangat kecewa,tidak bisa dibuka aplikasinya,,padahal ingin dapat bansos tapi gak bisa.. Dari lurah,kerjaan,ojol Maxim tidak dapat BBM BLT....sangat sadis dan sakit"
526,Neutral,"selalu gagal login,gagal dan gagal, padahal sudah dapat 2x email kemensos.mungkin harus bersabar.."
527,Negative,Saya sudah downlod aplikasi ini.. Tapi kenapa tidak bisa daftar ya? Selalu ada tulisan eror ketika mau daftr provinsi/kecamatan
528,Negative,Ini aplikasi gimna si sebenarnya bingung udh daftar udh ada bacaanya nama sudah terdaftar eh pas login lagi ada bacaannya akun blm terdaftar niat bantuin ga si malah bikin bingung orang
529,Negative,"aplikasi pemerintah kok malah error dan gg bisa bikin akun, ini aplikasi tidak berfungsi sama sekali...masyarakat tidam dapat informasi sama sekali"
530,Positive,Tolong lha pak. Aplikasi eror setiap mau login. Karna sinyal gk stabil. Mohon petunjuknya??
531,Negative,Tiap kali mo mendaftar aplikasinya error terus Trus katanya alamat tidak sesuai padahal sudah diisi sesuai ktp
532,Negative,"Uamdah buat akun baru tapi pas login ga bsa,muncul username blm aktivasi...cara aktivasinya gmna...ga jls jg nih aplikasinya..."
533,Negative,Error terus sudah 1 bulan belakangan ini. Apa system nya lagi problem? Unrelease saja kalau tidak bisa digunakan.
534,Negative,"setiap login TERJADI MASALAH KONEKSI, begitu terus keluarnya padahal pakai Wifi, klu ga niat bikin aplikasi mending ga usah bikin, daripada ngasih harapan palsu"
535,Negative,"Sebenarnya tujuan aplikasi ini apa sih, mau tambah usulan selalu error terus... Kalau ga ada keniatan sebaiknya hapus aja aplikasinya dari playstore"
536,Negative,aplikasi sampah.. sudah daftar tdk bs login.. nyesel seumur hidup.. buat yg laen gak usah download.. percuma!!! gak guna!!!!
537,Negative,Buruk sekali aplikasinya .SDH terdaftar akunnya.mau buka malah blm aktifasi dan blm terdaftar.muncul tulisan error' trs.
538,Negative,Aplikasi tidak bisa digunakan untuk registrasi. Terutama dalam penginputan alamat provinsi. Eror. Mohon bantuannya. Terima kasih
539,Negative,Aplikasi tolol. Login ngga bisa cek ga bisa. Erorr2 terus. Udah susah dibuat susah lagi hadehh.
540,Neutral,Setelah di update bukan bertambah baik appnya Malah bikin error selalu Mohon di perbaiki kembali...
541,Negative,"Ya Allah susah bgt masuk logiknya jaringan error trs,, semoga bs ya Allah mau memperjuangi ibuku... Yg janda dan tanpa pensiun seharusnya wajib dpt, tp yg dpt malah salah sasaran semua, org beruang semua"
542,Negative,"Sudah diupdate malah eror terus masalah jaringan, padahal coneksinya lancar dan buka yg lain jg lancar"
543,Negative,"Begitu susahnya untuk mendaftar bantuan ,eror,eror dan eror. Niat bantu rakyat ga seh, yang mengerti IT aja sudah pening eror2 terus, apalagi rakyat yg ga mengerti IT. Tolong donk diperbaiki neh aplikasi supaya bantuan peemerintah itu cepat tersalurkan, rakyat pun terbantu."
544,Negative,Kenapa daftar ga bisa min Udah isi data lengkap foto juga ga bisa. Blsan.nya erorr paused
545,Negative,"Stlh sktr 1 bulanan error gk bs login, baru2 ini bisa tapi stts ny berubah mnjdi tdk trdftr sbgai kpm, dan aneh nya lagi jenis kelamin sy & anak laki2, berubah jadi perempuan."
546,Positive,bagus.. alhamdulillah bisa di buka.. tapi untuk menambahkan pengajuan eror aplikasi terus. harus menghubungi admin
547,Negative,"Aplikasi nya pas mau masuk kok id pasword nya tidak di temukan tolong dong di perbaiki , .. !!!"
548,Negative,"Sudah buat akun dengan persyaratan yg lengkap, tapi pas mau login gk bisa ktanya blm aktifasi..."
549,Negative,"pas daftar katanya sudah terdaftar.. pas login gk bisa ""user dan paswrd tidak di temukan"" aneh bnr..."
550,Negative,"pembuat aplikasinya kurang baik, selalu saja eror ataupun bug, semoga diperbaiki kedepannya"
551,Negative,"Saya sudh mendaftar ,, knp tdk bsa login... saya mhon kebijakan nya dalam aplksi ini.. jgn di britakan di sosmed klu akhir nya sudh dftar tp tdk bsa di gunakan.."
552,Negative,"Ini aplikasi bagaimana ya !? Saya mau tambah usulan penerima manfaat, malah aplikasinya mengalami bug error... Jawabannya ""error json parse"" Ini aplikasi wajib diperbaiki agar bermanfaat bagi masyarakat yg membutuhkan....!"
553,Negative,"Sudah lama punya Akun tapi tidak bisa login, terpaksa bikin Akun lagi, tapi tetap tidak busa login. Untung masih saya kasih bintang satu"
554,Negative,"Sangat kecewa, setiap mau masuk selalu ""error jeon parse"",,cepat perbaiki dong"
555,Negative,"Aplikasinya membingungkan, mau + usulan gagal terus ""Terjadi error aplikasi, silahkan hubungi admin. Lha adminnya bpk/ibu siapa juga Nggak kenal. Pengisian tgl lahir juga sangat menyiksa jari perlu geser"" atau tap"" layar sampai jari lecet sama layar hp tipis. Piye ki lurrrr lur??? Mung digawe keren kerenan tok ben gak keri jaman. Bungkuse canggih tp sing nyambut gawe ingah ingih, ngapunten bu mentri kulo curhat niki 😊"
556,Negative,Tolong diperbaiki lagi kenapa saya tidak bisa login mengapa apknya eror terus padahal data saya benar
557,Negative,Aplikasi nya ngk stabil udah isi semuanya setelah di klik dan loading akhirnya ngulang lagi
558,Negative,ERROR JSON PARSE !!!! Dari Pagi sampai malam gtu aja terus .. Baru Pertama kali liat Aplikasi di Playstore Rating nya 1.8
559,Negative,"Bobrok bgt sistem appnya. Error mulu, pdhl udah berhasil bikin akun di bls lewat email."
560,Negative,"aplikasi tolol, tidak bisa daftar dan layak di hapus dari playstore karena menghabiskan kuota internet saja."
561,Negative,"Padahal ussername dan password udh bener, masih aja salah, tolong di update supaya mudah loginnya"
562,Negative,"Daftar berkali kali malah gagal terus,sebener nya bisa di gunakan ga sih ini app, buruk banget"
563,Negative,"Sudah daftar ternyata tidak ada email aktivasi yg masuk, aplikasi pemerintah kok begini, mohon maaf apa sulit mencari orang pintar dipemer intahan"
564,Negative,"Kenapa aplikasinya makin mempersulit buat daftar y,padahal sudah saya perbaharui,asik erorr terus Tolong donk jngan mempersulit masyarakat buat mendaftar,mau mendaftar aja di persulit,toh blum tentu juga di beri bantuannya"
565,Negative,Apa yang baru Perbaikan tidak bisa login dan registrasi. sampai kapan seperti ini?? kami masyarakat kecil memerlukan transfaransi dr pemerintah pusat maupun daerah. membuat akun sudah cukup menyulitkan apa lagi penambahan calon penerima manfaat yg baru lebih sulit dan lama utk di respon harus menunggu berbulan bulan lamanya jika tdk lolos verifikasi penambahan peserta tolong berikan jawaban yg pasti jangan sampai kami menunggu tanpa kejelasan 👍
566,Negative,"Selalu keluar error ""json parse""...maksudnya apa...? Data tidak bisa di unggah"
567,Negative,Aplikasi nya bisa di buka tp knp tambah ulasan kok eror mulu kecewa kta nya suru hubungin admin tp gimna caranya hubungin klu gk ada tampilan admin nya😌
568,Positive,"Udah sekian lama daftar kok belum dicek ya kk, 🙏.apa aplikasi ini digunakan / udah gak digunakan kementrian DTKS.mohon informasi nya ya kk developer.udah lama gak kerja akibat covid(pengurangan tenaga kerja) mau cari kerja melamar kemana saja gak bisa,alasan kendala usia(43th)sedang bantuan gak pernah nyangkut.mau gimana lagi,sedang keluarga butuh biaya.🙏,mana LISTRIK DAN BBM NAIK MULU,DAN UNTUNG NYA DIKASIHKAN YANG PUNYA PKH TERUS MENERUS,BERUPA SEMBAKO,BLT BBM,BLT MINYAK GORENG.PDHL DAH KAYA"
569,Negative,"Aplikasi cuma pajangan,masa mengajukan usulan sudah hampir 3 minggu gak ada tanggapan,banyakan korupnya,kukasih bintang 5 klo usulanku dicek/ditanggapi"
570,Negative,"App punya kemensos kok begini,untuk daftar aja gk bisa,ini app untuk di pKai atau untuk pajangan doang.."
571,Negative,"Aplikasi gajelas, eror terus gak bisa login. TOLONG DIPERBAIKI!!!!"
572,Negative,"aplikasi error, aplikasi bikinan si jeson parse, selalu error, login sulit, lupa id sulit, sungguh menyusahkan masyarakat aplikasinya"
573,Negative,Gak bisa daftar! Gak bisa di gunakan! Cuma buat formalitas buat aplikasi biar laporannya bagus kah?! Hmm
574,Negative,"Ga berfungsi brapa kali lupa pasword udh di riset , pas di klik link malah ga bisa capek ."
575,Negative,"isi pendaftaran sudah kumplit,tetapi ketika di klik selalu error terus,tolong dong solusinya min"
576,Negative,Sangat buruk... Username dan kata sandi sudah benar dan sesuai tapi tetap tidak bisa LOGIN !!!
577,Neutral,"Kenapa ya sekarang aplikasinya malah error,tidak bisa di gunakan, padahal bisa membantu masyarakat yang bantuannya tidak di berikan oleh oknum.."
578,Negative,Sudah registrasi tetapi tidak bisa login. Email verifikasi juga tidak ada di email. Lalu loginya bagaimana?
579,Positive,Sudah daftar Akun Verifikasi aktifasi g ada lanjutan.. Coba langsung masuk juga ngak bisa.. Wes Angeel wess.. Tolong diperbaiki 🙏
580,Positive,"Saat buat akun baru terjadi error aplikasi,itu harus bagamana?padahal sudah di isi semua datanya"
581,Negative,Ini aplikasi aman apa nggak ya? jaman sekarang kan banyak tuh aplikasi yang... ya yang begitulah? Bintang 1 dulu kalo beneran bagus sesuai harapan nanti ditambah 4 bintang lagi.
582,Negative,"Susah masuk, padahal sudah ada email aktivasi tapi pas login email belum aktivasi terus"
583,Negative,"Sudah daftar tapi kenapa masih tidak bisa login,padahal email verifikasi sudah masuk.."
584,Positive,"Aplikasinya Bagus, Saran Aku Sih Tambahin Fitur Pencarian Menggunakan NIK dan Nama Karena Banyak Orang Yang Memiliki Nama Yang sama, Dan Juga Sertakan Nama Tempat Pengambilan Bansosnya, Sekian Terimakasih :)"
585,Negative,Baru download ada tulisannya maaf sistem dalam perbaikan.... aplikasi cek bansos apaan ini udh 3x download gk bisa dibuka...
586,Negative,Ga bagus sy udh tulis data semua pas terakhirnya malah keluar bacaan eror trs..aws aja klo data sy di salah gunakan
